date,AQI,temperature_c,humidity_percent,wind_speed_kmph
2037-08-08,68,36.3,72,14.7
2037-08-09,398,37.5,91,4.1
2037-08-10,274,11.5,63,12.3
2037-08-11,180,34.6,49,12.8
2037-08-12,140,22.3,54,15.2
2037-08-13,465,14.6,40,9.0
2037-08-14,76,29.9,82,12.8
2037-08-15,92,12.1,36,10.0
2037-08-16,254,35.3,31,19.0
2037-08-17,395,6.9,37,10.7
2037-08-18,98,43.4,79,4.6
2037-08-19,328,7.9,86,13.5
2037-08-20,461,28.2,34,11.2
2037-08-21,319,41.1,35,16.2
2037-08-22,325,5.5,41,3.9
2037-08-23,232,24.9,82,5.6
2037-08-24,90,19.0,50,18.5
2037-08-25,463,28.2,20,18.6
2037-08-26,480,14.0,94,9.1
2037-08-27,347,7.6,25,1.4
2037-08-28,343,30.0,28,6.5
2037-08-29,190,21.7,71,5.3
2037-08-30,360,29.9,81,8.6
2037-08-31,45,13.4,77,6.7
2037-09-01,367,18.5,38,16.7
2037-09-02,123,27.5,32,0.6
2037-09-03,333,28.7,51,13.1
2037-09-04,167,19.9,28,13.5
2037-09-05,367,16.2,68,13.4
2037-09-06,67,15.9,56,10.7
2037-09-07,156,12.0,50,12.4
2037-09-08,304,18.0,50,16.3
2037-09-09,193,13.0,78,15.8
2037-09-10,472,30.4,74,1.2
2037-09-11,348,27.8,38,1.1
2037-09-12,106,20.3,82,16.9
2037-09-13,203,18.0,21,11.7
2037-09-14,416,14.5,64,19.2
2037-09-15,487,26.4,62,8.9
2037-09-16,387,41.8,20,3.9
2037-09-17,350,32.4,80,9.7
2037-09-18,405,34.8,22,9.0
2037-09-19,120,38.4,63,10.6
2037-09-20,267,19.1,26,16.3
2037-09-21,293,7.5,52,13.3
2037-09-22,208,29.9,28,4.1
2037-09-23,238,12.5,49,14.8
2037-09-24,102,27.8,37,12.0
2037-09-25,419,34.6,75,11.8
2037-09-26,136,36.3,50,13.7
2037-09-27,374,17.1,91,11.5
2037-09-28,324,25.5,82,9.4
2037-09-29,398,29.8,69,13.0
2037-09-30,473,37.8,20,14.6
2037-10-01,313,35.5,38,4.9
2037-10-02,382,44.5,83,10.2
2037-10-03,211,5.3,72,9.4
2037-10-04,66,22.5,25,1.3
2037-10-05,166,15.2,36,16.8
2037-10-06,367,9.8,65,7.9
2037-10-07,85,41.5,91,1.9
2037-10-08,216,44.9,92,9.4
2037-10-09,370,12.2,74,3.6
2037-10-10,287,6.5,25,14.2
2037-10-11,474,16.0,89,11.6
2037-10-12,87,38.4,87,5.8
2037-10-13,392,16.8,59,19.0
2037-10-14,152,7.3,85,6.2
2037-10-15,217,7.1,28,11.3
2037-10-16,259,22.1,30,16.1
2037-10-17,197,42.3,39,10.5
2037-10-18,449,16.4,62,19.2
2037-10-19,143,22.1,77,17.0
2037-10-20,281,9.1,45,18.5
2037-10-21,136,24.7,57,7.8
2037-10-22,66,32.9,55,11.2
2037-10-23,364,15.8,74,16.9
2037-10-24,121,16.9,25,18.1
2037-10-25,47,38.7,22,18.9
2037-10-26,383,5.4,84,17.6
2037-10-27,92,30.5,83,14.7
2037-10-28,179,20.8,77,1.0
2037-10-29,168,16.9,77,6.6
2037-10-30,215,31.3,37,3.0
2037-10-31,214,38.4,42,3.5
2037-11-01,234,27.3,48,6.2
2037-11-02,289,6.2,42,2.0
2037-11-03,243,23.5,55,5.2
2037-11-04,285,23.5,89,19.2
2037-11-05,164,26.8,25,6.6
2037-11-06,90,31.8,53,3.6
2037-11-07,392,5.8,63,14.5
2037-11-08,339,25.1,63,16.7
2037-11-09,117,28.5,46,6.6
2037-11-10,353,18.7,71,5.9
2037-11-11,236,31.7,61,5.2
2037-11-12,158,14.1,44,8.2
2037-11-13,340,17.7,93,2.2
2037-11-14,32,43.5,58,13.5
2037-11-15,491,18.9,58,16.5
2037-11-16,451,18.9,31,13.4
2037-11-17,271,28.8,30,8.7
2037-11-18,150,43.8,22,6.1
2037-11-19,414,44.3,41,8.5
2037-11-20,131,28.2,23,8.8
2037-11-21,67,5.0,27,13.5
2037-11-22,370,41.0,33,18.6
2037-11-23,442,27.8,33,1.9
2037-11-24,162,19.6,35,19.1
2037-11-25,231,38.2,51,18.2
2037-11-26,377,21.0,83,2.8
2037-11-27,50,6.4,35,4.1
2037-11-28,271,37.8,71,6.6
2037-11-29,484,26.8,38,11.4
2037-11-30,480,18.5,88,3.1
2037-12-01,138,15.0,31,4.4
2037-12-02,332,28.8,24,18.1
2037-12-03,113,13.3,61,2.6
2037-12-04,112,18.0,36,8.3
2037-12-05,320,30.5,91,15.4
2037-12-06,481,40.3,29,17.8
2037-12-07,98,26.3,35,7.1
2037-12-08,158,35.4,35,3.7
2037-12-09,225,35.5,61,14.9
2037-12-10,169,31.6,22,15.6
2037-12-11,473,14.8,42,19.6
2037-12-12,312,39.7,47,3.2
2037-12-13,341,22.5,64,14.3
2037-12-14,263,6.8,87,8.6
2037-12-15,52,14.8,43,18.3
2037-12-16,182,35.6,38,8.5
2037-12-17,306,7.8,94,9.2
2037-12-18,90,10.9,59,3.0
2037-12-19,348,32.8,65,6.8
2037-12-20,407,40.7,59,8.3
2037-12-21,81,30.3,81,0.8
2037-12-22,373,13.9,37,9.0
2037-12-23,182,7.1,31,7.1
2037-12-24,266,29.6,33,16.2
2037-12-25,340,6.9,80,2.6
2037-12-26,331,29.5,31,15.3
2037-12-27,61,14.0,46,14.4
2037-12-28,84,41.2,25,5.2
2037-12-29,381,24.0,52,2.1
2037-12-30,418,14.0,69,16.9
2037-12-31,65,39.1,31,5.4
2038-01-01,139,15.2,76,3.3
2038-01-02,206,17.3,72,7.5
2038-01-03,391,38.4,32,8.3
2038-01-04,343,17.4,91,6.9
2038-01-05,324,21.4,22,19.5
2038-01-06,365,18.9,83,17.7
2038-01-07,126,9.7,77,17.5
2038-01-08,398,6.6,23,8.3
2038-01-09,242,34.0,64,19.3
2038-01-10,346,30.8,85,13.8
2038-01-11,166,16.3,55,16.7
2038-01-12,35,16.8,42,10.3
2038-01-13,138,42.8,38,3.6
2038-01-14,64,44.5,59,17.8
2038-01-15,68,23.9,91,10.0
2038-01-16,179,37.1,35,19.4
2038-01-17,454,34.5,77,5.5
2038-01-18,147,16.9,37,19.9
2038-01-19,290,7.3,55,4.8
2038-01-20,455,10.7,43,7.7
2038-01-21,116,38.5,20,12.1
2038-01-22,494,34.2,20,14.0
2038-01-23,105,31.6,83,14.5
2038-01-24,493,10.2,81,9.8
2038-01-25,480,30.6,55,2.0
2038-01-26,443,35.9,94,10.2
2038-01-27,342,39.4,37,7.0
2038-01-28,412,5.5,35,13.3
2038-01-29,243,32.4,36,4.1
2038-01-30,486,5.8,43,8.2
2038-01-31,314,33.3,87,19.3
2038-02-01,268,30.4,21,2.2
2038-02-02,194,10.9,92,12.2
2038-02-03,116,35.6,29,2.3
2038-02-04,170,7.7,72,3.6
2038-02-05,189,38.1,70,12.3
2038-02-06,75,15.5,88,9.2
2038-02-07,401,32.6,33,11.2
2038-02-08,141,41.9,85,17.7
2038-02-09,436,18.6,72,16.4
2038-02-10,74,25.1,83,17.8
2038-02-11,430,23.5,91,12.5
2038-02-12,276,11.3,68,10.0
2038-02-13,133,28.6,81,9.5
2038-02-14,114,34.7,56,14.9
2038-02-15,479,41.7,68,10.7
2038-02-16,163,39.0,87,2.6
2038-02-17,137,25.4,52,3.3
2038-02-18,47,33.8,41,7.5
2038-02-19,123,37.0,89,1.8
2038-02-20,179,24.7,52,5.2
2038-02-21,275,9.6,47,13.3
2038-02-22,318,22.5,23,0.7
2038-02-23,443,38.7,85,12.3
2038-02-24,238,28.9,68,15.6
2038-02-25,155,34.0,30,3.8
2038-02-26,264,12.4,54,4.0
2038-02-27,445,43.6,58,1.1
2038-02-28,455,21.2,29,10.5
2038-03-01,491,31.1,93,13.3
2038-03-02,151,5.8,91,9.4
2038-03-03,167,10.1,88,8.1
2038-03-04,144,36.3,42,9.4
2038-03-05,449,43.7,53,15.7
2038-03-06,191,17.8,51,1.2
2038-03-07,230,6.5,35,15.8
2038-03-08,263,19.4,87,13.5
2038-03-09,57,5.7,73,5.2
2038-03-10,40,12.7,47,10.7
2038-03-11,235,35.1,79,1.5
2038-03-12,196,42.5,79,7.9
2038-03-13,276,8.5,63,3.9
2038-03-14,76,27.3,21,0.9
2038-03-15,275,15.2,42,7.5
2038-03-16,156,10.6,65,14.7
2038-03-17,176,13.8,92,18.5
2038-03-18,147,28.1,73,13.4
2038-03-19,428,7.6,90,8.3
2038-03-20,411,22.4,28,20.0
2038-03-21,441,10.4,89,6.0
2038-03-22,181,15.9,63,4.1
2038-03-23,101,12.6,93,9.5
2038-03-24,392,40.3,92,10.3
2038-03-25,166,33.3,31,7.4
2038-03-26,204,39.7,51,14.1
2038-03-27,318,20.3,53,4.1
2038-03-28,475,17.5,52,10.5
2038-03-29,48,20.2,83,10.3
2038-03-30,224,5.7,67,16.6
2038-03-31,359,34.0,35,18.6
2038-04-01,453,19.0,69,13.4
2038-04-02,204,17.5,42,6.5
2038-04-03,478,28.9,45,13.9
2038-04-04,442,22.4,73,5.4
2038-04-05,463,44.2,63,19.3
2038-04-06,383,19.3,56,16.5
2038-04-07,170,29.6,28,8.9
2038-04-08,275,17.5,32,15.8
2038-04-09,414,44.6,79,8.5
2038-04-10,447,22.8,21,2.0
2038-04-11,122,30.4,79,14.3
2038-04-12,461,10.1,76,8.4
2038-04-13,268,34.3,62,18.6
2038-04-14,234,15.8,38,6.5
2038-04-15,77,22.9,30,16.9
2038-04-16,462,40.3,66,13.8
2038-04-17,274,43.8,82,17.1
2038-04-18,349,22.0,26,6.2
2038-04-19,346,38.4,50,9.5
2038-04-20,442,7.1,74,16.6
2038-04-21,324,38.9,44,13.1
2038-04-22,157,30.2,91,7.5
2038-04-23,373,24.5,49,10.5
2038-04-24,311,40.6,55,19.9
2038-04-25,46,38.8,69,15.0
2038-04-26,100,16.9,33,12.5
2038-04-27,298,36.7,48,16.6
2038-04-28,354,9.0,46,9.1
2038-04-29,311,37.9,69,19.0
2038-04-30,334,32.0,55,11.3
2038-05-01,480,8.5,53,6.9
2038-05-02,36,32.3,40,2.2
2038-05-03,343,28.2,57,7.8
2038-05-04,334,28.8,94,11.6
2038-05-05,132,16.6,69,14.2
2038-05-06,338,15.7,56,17.6
2038-05-07,222,35.5,94,18.9
2038-05-08,270,15.3,38,2.5
2038-05-09,91,22.9,20,12.2
2038-05-10,46,32.8,59,13.5
2038-05-11,200,8.2,74,3.9
2038-05-12,54,28.8,45,11.1
2038-05-13,280,28.6,62,7.0
2038-05-14,282,32.4,78,2.0
2038-05-15,416,19.8,70,1.8
2038-05-16,236,23.0,34,15.3
2038-05-17,58,18.2,27,12.5
2038-05-18,146,37.3,33,14.4
2038-05-19,445,10.2,26,13.9
2038-05-20,311,43.5,37,3.1
2038-05-21,409,30.4,31,3.5
2038-05-22,173,40.5,21,5.4
2038-05-23,54,22.0,69,8.3
2038-05-24,339,18.3,40,18.8
2038-05-25,185,41.0,26,13.6
2038-05-26,102,9.0,31,5.5
2038-05-27,149,9.7,76,1.6
2038-05-28,341,17.0,93,13.8
2038-05-29,350,43.4,42,12.7
2038-05-30,122,30.3,49,13.7
2038-05-31,115,27.2,77,5.6
2038-06-01,365,33.2,71,10.6
2038-06-02,454,21.7,75,7.6
2038-06-03,393,35.3,29,16.4
2038-06-04,464,20.7,38,1.9
2038-06-05,147,38.1,38,5.9
2038-06-06,262,15.7,78,12.3
2038-06-07,228,16.1,63,4.5
2038-06-08,235,25.9,78,13.6
2038-06-09,442,22.2,23,3.2
2038-06-10,368,30.9,84,0.9
2038-06-11,176,19.6,32,17.3
2038-06-12,479,14.2,86,7.0
2038-06-13,454,23.8,31,3.6
2038-06-14,458,27.4,74,3.9
2038-06-15,300,10.7,80,17.8
2038-06-16,416,27.3,60,13.3
2038-06-17,168,17.8,55,19.1
2038-06-18,210,20.7,21,16.1
2038-06-19,459,16.2,41,15.5
2038-06-20,59,42.3,41,10.2
2038-06-21,86,32.3,60,16.5
2038-06-22,261,15.5,33,8.5
2038-06-23,175,30.8,54,16.6
2038-06-24,464,38.9,69,15.3
2038-06-25,413,21.1,28,13.7
2038-06-26,77,38.2,78,6.9
2038-06-27,223,11.2,75,12.8
2038-06-28,253,37.9,29,10.4
2038-06-29,165,26.6,44,9.5
2038-06-30,51,13.9,64,19.8
2038-07-01,35,21.3,30,10.3
2038-07-02,233,44.5,28,1.1
2038-07-03,268,36.3,26,12.7
2038-07-04,214,28.0,90,14.7
2038-07-05,389,9.6,53,17.8
2038-07-06,321,21.7,39,12.8
2038-07-07,364,15.5,24,0.9
2038-07-08,249,7.8,74,2.8
2038-07-09,145,26.7,34,3.6
2038-07-10,342,40.6,67,4.6
2038-07-11,78,32.0,23,16.1
2038-07-12,202,15.0,40,6.5
2038-07-13,111,27.9,28,6.6
2038-07-14,351,42.7,85,15.2
2038-07-15,362,33.9,54,8.5
2038-07-16,74,32.6,70,1.8
2038-07-17,364,43.7,56,11.9
2038-07-18,49,37.0,25,3.0
2038-07-19,477,10.5,70,11.6
2038-07-20,250,18.9,85,15.7
2038-07-21,152,43.6,36,18.6
2038-07-22,263,24.6,84,1.8
2038-07-23,250,9.5,28,6.4
2038-07-24,352,23.3,32,13.2
2038-07-25,368,32.9,77,6.7
2038-07-26,32,44.9,49,9.3
2038-07-27,211,18.0,50,0.9
2038-07-28,235,25.6,42,14.0
2038-07-29,349,40.2,82,17.7
2038-07-30,69,19.2,47,19.5
2038-07-31,88,9.4,78,16.7
2038-08-01,468,43.0,29,1.1
2038-08-02,91,24.5,45,13.2
2038-08-03,161,25.1,36,10.2
2038-08-04,89,29.8,59,18.8
2038-08-05,401,5.1,87,18.1
2038-08-06,360,42.2,42,19.8
2038-08-07,151,19.5,54,17.3
2038-08-08,136,20.9,94,11.2
2038-08-09,125,12.0,28,14.4
2038-08-10,376,20.1,64,19.3
2038-08-11,443,37.2,56,11.8
2038-08-12,264,37.0,88,16.9
2038-08-13,415,42.4,38,18.9
2038-08-14,91,21.1,94,11.6
2038-08-15,285,33.3,92,3.6
2038-08-16,78,25.3,46,3.5
2038-08-17,422,37.2,32,2.7
2038-08-18,377,33.5,76,9.8
2038-08-19,188,19.7,79,9.9
2038-08-20,153,18.5,31,12.5
2038-08-21,346,15.1,28,9.9
2038-08-22,236,28.1,46,19.5
2038-08-23,77,43.6,82,6.2
2038-08-24,438,13.0,48,17.5
2038-08-25,449,8.8,41,2.5
2038-08-26,165,9.8,92,12.2
2038-08-27,230,36.3,38,13.1
2038-08-28,279,19.0,57,15.6
2038-08-29,343,14.0,58,10.3
2038-08-30,386,19.1,34,4.3
2038-08-31,397,30.8,73,7.7
2038-09-01,458,26.9,51,5.8
2038-09-02,347,34.7,65,8.7
2038-09-03,324,18.6,80,10.8
2038-09-04,343,23.1,71,12.7
2038-09-05,238,9.1,53,17.0
2038-09-06,384,7.9,92,18.2
2038-09-07,240,23.5,54,9.5
2038-09-08,221,17.1,89,2.2
2038-09-09,73,29.5,56,16.0
2038-09-10,58,6.7,80,9.8
2038-09-11,88,9.9,68,11.2
2038-09-12,100,39.6,28,12.1
2038-09-13,121,27.7,38,13.5
2038-09-14,294,33.5,47,17.9
2038-09-15,412,38.7,45,19.1
2038-09-16,249,23.6,57,18.8
2038-09-17,419,35.4,59,16.3
2038-09-18,442,26.0,44,17.8
2038-09-19,471,13.9,88,1.5
2038-09-20,430,18.5,90,17.1
2038-09-21,429,24.6,42,1.9
2038-09-22,244,17.7,84,15.1
2038-09-23,416,18.4,41,3.8
2038-09-24,306,18.5,83,7.5
2038-09-25,93,9.9,87,4.1
2038-09-26,375,8.4,77,9.1
2038-09-27,321,6.9,47,8.5
2038-09-28,274,9.4,87,1.4
2038-09-29,499,18.7,94,16.7
2038-09-30,91,28.8,23,17.2
2038-10-01,455,12.5,20,15.9
2038-10-02,361,40.5,45,17.0
2038-10-03,199,37.3,52,15.1
2038-10-04,474,25.8,46,18.8
2038-10-05,298,34.0,61,11.7
2038-10-06,296,19.7,88,11.9
2038-10-07,83,6.5,90,17.3
2038-10-08,45,41.2,83,7.3
2038-10-09,37,10.1,44,1.5
2038-10-10,133,42.9,91,15.1
2038-10-11,88,27.9,23,5.5
2038-10-12,342,17.2,31,9.7
2038-10-13,69,24.8,77,5.2
2038-10-14,266,25.1,30,16.6
2038-10-15,472,5.9,78,19.2
2038-10-16,415,19.2,55,1.6
2038-10-17,123,34.6,41,5.1
2038-10-18,251,25.4,84,4.2
2038-10-19,233,14.8,69,13.6
2038-10-20,167,18.4,23,8.9
2038-10-21,329,39.5,91,9.4
2038-10-22,424,26.0,71,3.6
2038-10-23,236,26.1,62,8.6
2038-10-24,365,43.5,65,6.4
2038-10-25,110,17.8,23,12.4
2038-10-26,247,24.2,32,4.7
2038-10-27,31,37.5,57,12.5
2038-10-28,207,35.4,64,7.9
2038-10-29,425,15.6,44,7.3
2038-10-30,400,11.0,86,6.5
2038-10-31,375,33.0,74,13.6
2038-11-01,308,15.3,58,11.5
2038-11-02,175,41.9,84,17.1
2038-11-03,347,10.2,94,5.2
2038-11-04,253,17.7,21,1.3
2038-11-05,398,7.2,88,4.0
2038-11-06,413,33.1,81,7.2
2038-11-07,91,40.7,65,4.0
2038-11-08,323,30.4,50,2.1
2038-11-09,268,42.5,54,9.2
2038-11-10,224,10.1,64,13.7
2038-11-11,195,8.5,73,15.2
2038-11-12,480,38.5,90,8.3
2038-11-13,251,39.2,88,9.8
2038-11-14,90,38.2,48,15.2
2038-11-15,158,37.0,91,7.4
2038-11-16,202,19.5,27,15.8
2038-11-17,185,13.7,73,19.4
2038-11-18,434,42.2,26,17.7
2038-11-19,407,17.3,42,9.3
2038-11-20,139,20.9,51,11.8
2038-11-21,298,33.0,81,14.5
2038-11-22,440,16.7,64,7.3
2038-11-23,385,37.8,87,16.1
2038-11-24,420,7.8,49,9.0
2038-11-25,307,36.6,58,17.0
2038-11-26,103,29.1,24,5.5
2038-11-27,466,27.9,86,0.7
2038-11-28,492,23.3,41,12.8
2038-11-29,236,16.1,47,9.3
2038-11-30,417,23.6,41,1.7
2038-12-01,308,23.0,48,10.0
2038-12-02,404,28.4,62,3.8
2038-12-03,355,16.3,61,12.8
2038-12-04,369,8.1,79,9.2
2038-12-05,386,10.8,90,3.8
2038-12-06,369,33.0,93,8.5
2038-12-07,233,5.9,87,5.0
2038-12-08,190,39.3,78,13.2
2038-12-09,57,32.8,25,6.3
2038-12-10,421,35.7,92,16.5
2038-12-11,286,38.4,47,0.8
2038-12-12,194,9.9,50,8.4
2038-12-13,92,37.9,58,12.5
2038-12-14,51,25.2,69,0.9
2038-12-15,99,40.4,56,4.7
2038-12-16,410,40.5,91,6.9
2038-12-17,434,6.0,34,0.9
2038-12-18,125,20.3,70,11.2
2038-12-19,192,26.1,89,12.8
2038-12-20,108,32.1,42,4.9
2038-12-21,34,16.4,44,11.1
2038-12-22,345,15.1,65,20.0
2038-12-23,149,20.3,42,17.8
2038-12-24,331,25.0,29,1.6
2038-12-25,207,43.0,92,3.0
2038-12-26,205,35.5,51,10.1
2038-12-27,419,22.2,70,5.3
2038-12-28,246,7.2,60,2.1
2038-12-29,85,11.7,84,5.5
2038-12-30,395,23.2,84,1.7
2038-12-31,216,37.6,59,10.8
2039-01-01,261,20.2,37,10.1
2039-01-02,284,26.5,55,0.6
2039-01-03,442,40.7,50,9.9
2039-01-04,484,41.6,73,10.6
2039-01-05,133,13.6,82,12.3
2039-01-06,106,6.7,20,19.4
2039-01-07,259,17.2,71,19.7
2039-01-08,431,32.8,76,10.8
2039-01-09,287,43.0,28,17.0
2039-01-10,293,8.1,93,2.2
2039-01-11,360,6.1,75,10.9
2039-01-12,211,40.4,66,13.7
2039-01-13,410,34.9,22,11.5
2039-01-14,285,44.7,21,5.0
2039-01-15,67,20.9,73,1.7
2039-01-16,205,21.6,56,8.0
2039-01-17,56,11.9,75,13.1
2039-01-18,305,9.6,50,19.8
2039-01-19,169,28.1,31,5.1
2039-01-20,328,19.6,77,18.4
2039-01-21,474,8.2,86,1.8
2039-01-22,316,40.5,45,18.7
2039-01-23,120,12.9,31,16.7
2039-01-24,90,34.9,35,0.9
2039-01-25,487,16.3,72,6.3
2039-01-26,480,37.5,91,1.5
2039-01-27,394,9.7,68,19.9
2039-01-28,376,35.2,68,8.8
2039-01-29,192,8.9,26,13.4
2039-01-30,380,22.9,34,5.1
2039-01-31,172,34.4,55,18.7
2039-02-01,429,11.9,91,5.8
2039-02-02,282,16.4,93,5.6
2039-02-03,298,39.6,34,6.6
2039-02-04,398,40.4,81,9.5
2039-02-05,320,6.8,37,0.9
2039-02-06,488,11.7,65,12.2
2039-02-07,216,9.7,80,1.1
2039-02-08,434,12.2,62,11.0
2039-02-09,467,43.8,63,9.4
2039-02-10,488,27.1,85,5.2
2039-02-11,443,23.7,74,6.9
2039-02-12,333,44.4,58,14.3
2039-02-13,320,27.3,24,0.7
2039-02-14,115,31.4,76,6.7
2039-02-15,195,18.3,34,13.8
2039-02-16,444,20.3,35,3.5
2039-02-17,491,28.8,76,11.4
2039-02-18,437,7.8,44,3.8
2039-02-19,143,15.2,41,3.5
2039-02-20,462,12.9,50,15.6
2039-02-21,385,5.6,53,5.7
2039-02-22,445,26.5,35,7.8
2039-02-23,212,27.4,89,14.7
2039-02-24,236,20.4,78,4.0
2039-02-25,285,15.7,34,10.9
2039-02-26,264,31.1,32,18.4
2039-02-27,471,10.4,43,11.3
2039-02-28,384,25.7,32,1.5
2039-03-01,32,35.7,84,12.0
2039-03-02,237,11.6,55,2.3
2039-03-03,226,35.1,68,6.0
2039-03-04,370,35.4,67,17.1
2039-03-05,154,7.4,62,0.7
2039-03-06,167,5.8,25,2.0
2039-03-07,368,44.0,87,7.6
2039-03-08,54,12.7,33,20.0
2039-03-09,97,37.9,49,6.2
2039-03-10,90,27.5,27,3.6
2039-03-11,58,15.6,73,11.2
2039-03-12,412,10.2,85,10.6
2039-03-13,48,24.9,23,9.3
2039-03-14,200,21.3,93,19.0
2039-03-15,479,33.0,79,6.0
2039-03-16,103,41.2,72,6.2
2039-03-17,90,37.2,93,3.2
2039-03-18,456,16.0,34,14.1
2039-03-19,182,40.2,20,6.8
2039-03-20,305,38.3,41,16.2
2039-03-21,77,42.2,34,19.4
2039-03-22,240,23.3,93,1.4
2039-03-23,372,35.7,41,19.9
2039-03-24,437,28.7,69,5.5
2039-03-25,168,17.4,67,8.7
2039-03-26,139,44.8,92,15.7
2039-03-27,212,6.5,70,13.5
2039-03-28,57,11.5,36,15.7
2039-03-29,226,40.7,70,9.6
2039-03-30,220,7.4,56,18.4
2039-03-31,344,40.5,68,15.9
2039-04-01,418,33.6,78,6.5
2039-04-02,80,6.5,29,19.0
2039-04-03,178,22.2,49,19.2
2039-04-04,297,35.2,40,8.6
2039-04-05,79,28.3,53,13.2
2039-04-06,417,42.4,92,16.4
2039-04-07,275,39.7,69,16.4
2039-04-08,142,18.3,66,0.8
2039-04-09,199,8.4,25,12.8
2039-04-10,497,42.8,69,19.5
2039-04-11,195,25.7,82,5.0
2039-04-12,438,8.0,31,16.0
2039-04-13,43,37.7,60,10.9
2039-04-14,232,39.7,50,4.8
2039-04-15,317,30.6,21,1.5
2039-04-16,424,22.9,35,15.3
2039-04-17,218,31.5,20,6.7
2039-04-18,431,33.3,23,7.8
2039-04-19,184,40.7,66,10.0
2039-04-20,84,43.2,84,10.4
2039-04-21,211,25.6,71,4.5
2039-04-22,239,36.9,66,13.6
2039-04-23,405,43.6,69,14.0
2039-04-24,104,11.0,64,3.3
2039-04-25,306,5.7,61,10.9
2039-04-26,457,39.8,75,12.4
2039-04-27,162,12.8,90,4.1
2039-04-28,372,6.7,76,17.9
2039-04-29,454,11.4,52,9.9
2039-04-30,88,20.4,47,2.7
2039-05-01,374,13.8,63,7.0
2039-05-02,211,17.2,75,9.8
2039-05-03,487,44.0,63,0.7
2039-05-04,435,33.2,92,1.1
2039-05-05,368,33.5,53,1.6
2039-05-06,350,8.8,33,11.0
2039-05-07,93,34.3,87,7.1
2039-05-08,356,34.6,48,17.9
2039-05-09,289,31.4,36,11.4
2039-05-10,222,14.1,28,15.3
2039-05-11,172,21.9,46,13.9
2039-05-12,133,38.9,68,10.6
2039-05-13,489,31.8,56,15.0
2039-05-14,435,34.3,47,11.1
2039-05-15,243,28.5,69,8.0
2039-05-16,271,23.0,74,9.0
2039-05-17,460,35.4,23,16.9
2039-05-18,238,7.7,38,11.5
2039-05-19,122,31.9,56,7.9
2039-05-20,459,44.9,23,4.0
2039-05-21,171,36.2,56,10.2
2039-05-22,463,16.6,70,5.4
2039-05-23,433,16.1,51,19.1
2039-05-24,463,31.7,64,10.1
2039-05-25,141,40.8,31,0.7
2039-05-26,446,28.1,60,2.3
2039-05-27,404,26.1,75,6.0
2039-05-28,88,11.4,33,2.3
2039-05-29,72,33.6,73,17.9
2039-05-30,236,33.1,82,17.2
2039-05-31,297,43.7,84,19.4
2039-06-01,325,17.0,77,14.3
2039-06-02,147,35.3,40,13.1
2039-06-03,49,22.4,23,18.5
2039-06-04,251,27.3,92,19.0
2039-06-05,195,37.7,65,17.6
2039-06-06,160,13.9,31,17.3
2039-06-07,185,18.7,49,13.6
2039-06-08,213,35.9,79,0.5
2039-06-09,119,27.8,90,8.9
2039-06-10,123,8.7,84,12.9
2039-06-11,42,22.2,33,11.2
2039-06-12,490,28.5,63,16.5
2039-06-13,351,41.4,45,16.5
2039-06-14,322,12.5,35,12.2
2039-06-15,462,37.2,26,0.9
2039-06-16,259,10.2,51,7.7
2039-06-17,351,14.7,35,5.0
2039-06-18,321,14.7,81,7.1
2039-06-19,467,40.1,49,12.5
2039-06-20,55,13.0,90,1.8
2039-06-21,104,36.5,31,0.9
2039-06-22,485,23.5,86,9.0
2039-06-23,393,45.0,65,16.0
2039-06-24,453,38.6,62,1.1
2039-06-25,328,34.6,74,17.1
2039-06-26,179,39.8,64,8.0
2039-06-27,177,30.4,79,2.8
2039-06-28,37,38.7,90,11.6
2039-06-29,58,15.4,51,19.1
2039-06-30,325,8.9,27,11.1
2039-07-01,443,29.6,81,13.9
2039-07-02,238,22.4,94,16.4
2039-07-03,157,22.1,39,16.1
2039-07-04,369,26.1,37,1.9
2039-07-05,145,19.5,25,14.9
2039-07-06,468,30.0,48,19.0
2039-07-07,173,6.2,23,14.2
2039-07-08,459,43.8,90,16.8
2039-07-09,347,42.0,62,10.0
2039-07-10,264,42.4,53,6.7
2039-07-11,36,19.6,90,13.7
2039-07-12,493,26.3,52,10.1
2039-07-13,74,43.2,34,18.0
2039-07-14,472,41.1,59,19.5
2039-07-15,268,36.6,24,16.5
2039-07-16,469,21.3,69,19.9
2039-07-17,461,27.6,85,7.3
2039-07-18,184,36.7,73,18.0
2039-07-19,210,15.9,65,6.9
2039-07-20,244,30.1,30,2.8
2039-07-21,117,38.1,68,12.6
2039-07-22,285,33.3,42,9.4
2039-07-23,102,24.2,74,18.5
2039-07-24,448,28.4,24,10.1
2039-07-25,208,44.5,83,18.6
2039-07-26,241,29.1,54,2.0
2039-07-27,322,36.4,88,16.7
2039-07-28,263,34.1,73,15.3
2039-07-29,494,33.1,22,14.5
2039-07-30,268,33.7,25,7.4
2039-07-31,252,23.2,75,15.8
2039-08-01,148,24.0,21,9.9
2039-08-02,342,23.7,57,14.4
2039-08-03,293,6.3,75,11.3
2039-08-04,236,14.6,24,3.6
2039-08-05,124,11.2,65,1.8
2039-08-06,402,40.5,30,7.6
2039-08-07,251,16.0,84,18.7
2039-08-08,395,10.5,29,10.8
2039-08-09,305,9.8,60,16.1
2039-08-10,409,33.0,63,11.7
2039-08-11,260,5.2,52,19.2
2039-08-12,338,23.9,75,7.7
